Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.3.2.1.01.0.1.09.00.00;Remuneração Depósitos Bancários-Conv.Educação;5.590,08;5.590,08;5.590,08;5.590,08;5.590,08;5.590,08;5.590,08;5.590,08;5.590,08;5.590,08;5.590,08;5.590,09;67.080,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-5.590,08;-5.590,08;-5.590,08;-5.590,08;-5.590,08;-5.590,08;-5.590,08;-5.590,08;-5.590,08;-5.590,08;-5.590,08;-5.590,09;-67.080,97
1.3.2.1.01.0.1.10.00.00;Remuneração Depósitos Bancários-CIDE;4.581,75;3.847,63;3.987,57;4.348,15;4.142,15;3.947,66;4.659,51;4.558,35;4.399,58;5.105,28;4.503,90;5.200,85;53.282,38;6.106,05;6.228,84;6.152,05;7.037,46;7.804,47;7.623,13;9.175,68;8.549,34;9.033,95;9.733,86;7.985,27;8.399,41;93.829,51;1.524,30;2.381,21;2.164,48;2.689,31;3.662,32;3.675,47;4.516,17;3.990,99;4.634,37;4.628,58;3.481,37;3.198,56;40.547,13
1.3.2.1.01.0.1.12.00.00;Remuneração Depósitos Bancários-FNAS;30.464,41;25.102,64;26.714,49;28.503,79;27.007,71;24.063,30;25.276,45;22.744,76;21.613,62;23.010,81;19.970,12;22.672,77;297.144,87;16.210,59;16.470,55;16.278,54;18.642,17;20.952,22;20.488,36;24.734,05;20.789,62;21.588,76;23.163,68;18.852,48;22.008,95;240.179,97;-14.253,82;-8.632,09;-10.435,95;-9.861,62;-6.055,49;-3.574,94;-542,40;-1.955,14;-24,86;152,87;-1.117,64;-663,82;-56.964,90
1.3.2.1.01.0.1.12.00.00;Remuneração Depósitos Bancários-FNAS;30.464,41;25.102,64;26.714,49;28.503,79;27.007,71;24.063,30;25.276,45;22.744,76;21.613,62;23.010,81;19.970,12;22.672,77;297.144,87;16.210,59;16.470,55;16.278,54;18.642,17;20.952,22;20.488,36;24.734,05;20.789,62;21.588,76;23.163,68;18.852,48;22.008,95;240.179,97;-14.253,82;-8.632,09;-10.435,95;-9.861,62;-6.055,49;-3.574,94;-542,40;-1.955,14;-24,86;152,87;-1.117,64;-663,82;-56.964,90
1.3.2.1.01.0.1.13.00.00;Remuneração Depósitos Bancários-FEAS;13.585,48;10.400,02;8.169,69;6.694,22;5.761,14;5.241,11;6.560,88;4.729,97;4.154,08;5.227,52;5.359,01;7.341,88;83.225,00;4.240,18;4.149,27;3.748,32;3.625,88;3.689,68;2.596,71;3.559,96;5.249,09;5.058,97;5.640,36;4.929,29;6.118,61;52.606,32;-9.345,30;-6.250,75;-4.421,37;-3.068,34;-2.071,46;-2.644,40;-3.000,92;519,12;904,89;412,84;-429,72;-1.223,27;-30.618,68
1.3.2.1.01.0.1.13.00.00;Remuneração Depósitos Bancários-FEAS;13.585,48;10.400,02;8.169,69;6.694,22;5.761,14;5.241,11;6.560,88;4.729,97;4.154,08;5.227,52;5.359,01;7.341,88;83.225,00;4.240,18;4.149,27;3.748,32;3.625,88;3.689,68;2.596,71;3.559,96;5.249,09;5.058,97;5.640,36;4.929,29;6.118,61;52.606,32;-9.345,30;-6.250,75;-4.421,37;-3.068,34;-2.071,46;-2.644,40;-3.000,92;519,12;904,89;412,84;-429,72;-1.223,27;-30.618,68
1.3.2.1.01.0.1.14.00.00;Remuneração Depósitos Bancários-Outros Convênios;28.699,12;16.536,57;16.387,93;15.861,83;12.708,78;10.640,55;3.958,87;4.440,42;4.432,85;4.987,08;5.697,68;7.266,46;131.618,14;6.834,09;6.745,33;6.480,90;6.464,15;7.168,33;5.172,48;2.910,09;1.362,17;260,61;2.530,28;1.628,07;6.653,71;54.210,21;-21.865,03;-9.791,24;-9.907,03;-9.397,68;-5.540,45;-5.468,07;-1.048,78;-3.078,25;-4.172,24;-2.456,80;-4.069,61;-612,75;-77.407,93
1.3.2.1.01.0.1.14.00.00;Remuneração Depósitos Bancários-Outros Convênios;28.699,12;16.536,57;16.387,93;15.861,83;12.708,78;10.640,55;3.958,87;4.440,42;4.432,85;4.987,08;5.697,68;7.266,46;131.618,14;6.834,09;6.745,33;6.480,90;6.464,15;7.168,33;5.172,48;2.910,09;1.362,17;260,61;2.530,28;1.628,07;6.653,71;54.210,21;-21.865,03;-9.791,24;-9.907,03;-9.397,68;-5.540,45;-5.468,07;-1.048,78;-3.078,25;-4.172,24;-2.456,80;-4.069,61;-612,75;-77.407,93
1.3.2.1.01.0.1.15.00.00;Remuneração Depósitos Bancários-Alienação;1.969,31;1.630,80;1.690,10;1.796,38;1.686,98;1.607,77;1.852,66;1.789,83;1.727,50;1.950,02;1.693,26;1.955,28;21.349,89;2.165,21;2.184,35;2.157,43;2.431,92;2.663,72;2.601,83;3.065,38;2.824,37;0,00;0,00;0,00;0,00;20.094,21;195,90;553,55;467,33;635,54;976,74;994,06;1.212,72;1.034,54;-1.727,50;-1.950,02;-1.693,26;-1.955,28;-1.255,68
1.3.2.1.01.0.1.15.00.00;Remuneração Depósitos Bancários-Alienação;1.969,31;1.630,80;1.690,10;1.796,38;1.686,98;1.607,77;1.852,66;1.789,83;1.727,50;1.950,02;1.693,26;1.955,28;21.349,89;2.165,21;2.184,35;2.157,43;2.431,92;2.663,72;2.601,83;3.065,38;2.824,37;0,00;0,00;0,00;0,00;20.094,21;195,90;553,55;467,33;635,54;976,74;994,06;1.212,72;1.034,54;-1.727,50;-1.950,02;-1.693,26;-1.955,28;-1.255,68
1.3.2.1.01.0.1.16.00.00;Remuneração Depósitos Bancários-Operação Crédito;28,01;23,33;24,38;25,92;24,59;23,61;27,41;26,34;25,45;28,45;24,51;29,17;311,17;27,20;27,37;26,96;28,18;30,61;29,83;35,14;32,52;34,64;37,84;32,01;37,62;379,92;-0,81;4,04;2,58;2,26;6,02;6,22;7,73;6,18;9,19;9,39;7,50;8,45;68,75
1.3.2.1.01.0.1.18.00.00;Remuneração Depósitos Bancários-Pré-Sal;68.142,01;57.079,86;59.798,75;64.197,22;60.825,31;58.030,32;67.306,79;64.953,67;63.006,42;70.671,08;60.820,18;1.032,74;695.864,35;1.058,03;1.064,18;1.049,06;1.096,20;1.190,52;1.159,87;1.367,02;1.264,88;1.347,31;1.471,78;1.245,04;1.463,12;14.777,01;-67.083,98;-56.015,68;-58.749,69;-63.101,02;-59.634,79;-56.870,45;-65.939,77;-63.688,79;-61.659,11;-69.199,30;-59.575,14;430,38;-681.087,34
1.3.2.1.01.0.1.18.00.00;Remuneração Depósitos Bancários-Pré-Sal;68.142,01;57.079,86;59.798,75;64.197,22;60.825,31;58.030,32;67.306,79;64.953,67;63.006,42;70.671,08;60.820,18;1.032,74;695.864,35;1.058,03;1.064,18;1.049,06;1.096,20;1.190,52;1.159,87;1.367,02;1.264,88;1.347,31;1.471,78;1.245,04;1.463,12;14.777,01;-67.083,98;-56.015,68;-58.749,69;-63.101,02;-59.634,79;-56.870,45;-65.939,77;-63.688,79;-61.659,11;-69.199,30;-59.575,14;430,38;-681.087,34
1.3.2.1.01.0.1.19.00.00;Remuneração Depósitos Bancários-PTE/CONVED;11.652,34;10.225,41;11.319,79;12.406,52;12.397,22;10.789,28;10.650,83;8.967,36;7.745,52;7.707,85;5.922,77;6.071,86;115.856,75;4.570,56;5.271,51;6.385,75;7.428,99;9.007,19;9.013,02;11.837,06;11.626,43;12.537,96;13.295,63;10.870,53;12.548,56;114.393,19;-7.081,78;-4.953,90;-4.934,04;-4.977,53;-3.390,03;-1.776,26;1.186,23;2.659,07;4.792,44;5.587,78;4.947,76;6.476,70;-1.463,56
1.3.2.1.01.0.1.19.00.00;Remuneração Depósitos Bancários-PTE/CONVED;11.652,34;10.225,41;11.319,79;12.406,52;12.397,22;10.789,28;10.650,83;8.967,36;7.745,52;7.707,85;5.922,77;6.071,86;115.856,75;4.570,56;5.271,51;6.385,75;7.428,99;9.007,19;9.013,02;11.837,06;11.626,43;12.537,96;13.295,63;10.870,53;12.548,56;114.393,19;-7.081,78;-4.953,90;-4.934,04;-4.977,53;-3.390,03;-1.776,26;1.186,23;2.659,07;4.792,44;5.587,78;4.947,76;6.476,70;-1.463,56
1.3.2.1.01.0.1.20.00.00;Remuneração Depósitos Bancários-CFEM;7,93;6,56;6,80;7,23;6,79;144,84;273,19;268,18;265,40;310,53;273,18;316,11;1.886,74;868,97;876,64;888,11;1.061,53;1.162,70;1.192,55;1.405,03;1.294,55;1.367,94;1.452,72;1.297,83;1.296,16;14.164,73;861,04;870,08;881,31;1.054,30;1.155,91;1.047,71;1.131,84;1.026,37;1.102,54;1.142,19;1.024,65;980,05;12.277,99
1.3.2.1.01.0.1.20.00.00;Remuneração Depósitos Bancários-CFEM;7,93;6,56;6,80;7,23;6,79;144,84;273,19;268,18;265,40;310,53;273,18;316,11;1.886,74;868,97;876,64;888,11;1.061,53;1.162,70;1.192,55;1.405,03;1.294,55;1.367,94;1.452,72;1.297,83;1.296,16;14.164,73;861,04;870,08;881,31;1.054,30;1.155,91;1.047,71;1.131,84;1.026,37;1.102,54;1.142,19;1.024,65;980,05;12.277,99
1.3.2.1.01.0.1.21.00.00;Remuneração Depósitos Bancários-SEDESE;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,81;2.014,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,81;-2.014,16
1.3.2.1.01.0.1.21.00.00;Remuneração Depósitos Bancários-SEDESE;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,85;167,81;2.014,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,85;-167,81;-2.014,16
1.3.2.1.01.0.1.23.00.00;Remuneração Depósitos Bancários-COVID/SUAS-EPI;46,22;38,28;39,67;42,15;39,59;37,72;43,48;42,01;40,54;45,75;39,74;45,88;501,03;40,54;40,90;40,39;36,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;158,11;-5,68;2,62;0,72;-5,87;-39,59;-37,72;-43,48;-42,01;-40,54;-45,75;-39,74;-45,88;-342,92
1.3.2.1.01.0.1.24.00.00;Remuneração Depósitos Bancário-COVID/SUAS-Alimentos;142,55;118,04;122,34;130,03;122,11;116,38;134,11;129,55;125,04;141,14;122,56;141,53;1.545,38;156,71;158,10;156,15;140,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;611,21;14,16;40,06;33,81;10,22;-122,11;-116,38;-134,11;-129,55;-125,04;-141,14;-122,56;-141,53;-934,17
1.3.2.1.01.0.1.25.00.00;Remuneração Depósitos Bancário-COVID/SUAS-Acolhimento;1.829,05;1.480,46;1.534,31;1.630,80;1.531,46;1.300,71;1.364,77;1.386,56;1.478,86;1.612,42;1.395,41;1.611,34;18.156,15;1.739,61;1.754,98;1.733,35;1.556,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.784,78;-89,44;274,52;199,04;-73,96;-1.531,46;-1.300,71;-1.364,77;-1.386,56;-1.478,86;-1.612,42;-1.395,41;-1.611,34;-11.371,37
1.3.2.1.01.0.1.26.00.00;Remuneração Depósitos Bancário-LC.173/20-PMB/PFEC I;162,59;134,65;139,54;148,32;139,29;132,75;152,96;147,77;142,64;160,99;139,79;161,41;1.762,70;178,75;180,33;178,11;199,91;218,97;213,88;251,98;232,17;245,34;258,77;215,95;251,54;2.625,70;16,16;45,68;38,57;51,59;79,68;81,13;99,02;84,40;102,70;97,78;76,16;90,13;863,00
1.3.2.1.01.0.1.27.00.00;Remuneração Depósitos Bancários-FEAS/PAIF/COVID;142,15;117,70;121,99;129,66;121,76;116,05;133,72;129,19;124,69;140,73;122,20;141,13;1.540,97;156,26;157,65;155,70;174,76;191,43;186,97;220,29;202,96;214,47;226,23;188,78;219,90;2.295,40;14,11;39,95;33,71;45,10;69,67;70,92;86,57;73,77;89,78;85,50;66,58;78,77;754,43
1.3.2.1.01.0.1.27.00.00;Remuneração Depósitos Bancários-FEAS/PAIF/COVID;142,15;117,70;121,99;129,66;121,76;116,05;133,72;129,19;124,69;140,73;122,20;141,13;1.540,97;156,26;157,65;155,70;174,76;191,43;186,97;220,29;202,96;214,47;226,23;188,78;219,90;2.295,40;14,11;39,95;33,71;45,10;69,67;70,92;86,57;73,77;89,78;85,50;66,58;78,77;754,43
1.3.2.1.01.0.1.28.00.00;Remuneração Depósitos Bancário-Emenda Federal Individual;12.511,78;10.345,77;10.266,38;11.373,19;10.512,11;7.642,11;24.226,83;28.001,02;25.498,46;27.005,08;22.444,67;26.029,53;215.856,93;50.394,19;39.850,93;34.153,49;35.205,92;36.295,83;32.210,71;35.278,83;31.155,79;29.141,24;29.985,56;23.129,31;22.544,49;399.346,29;37.882,41;29.505,16;23.887,11;23.832,73;25.783,72;24.568,60;11.052,00;3.154,77;3.642,78;2.980,48;684,64;-3.485,04;183.489,36
1.3.2.1.01.0.1.28.00.00;Remuneração Depósitos Bancário-Emenda Federal Individual;12.511,78;10.345,77;10.266,38;11.373,19;10.512,11;7.642,11;24.226,83;28.001,02;25.498,46;27.005,08;22.444,67;26.029,53;215.856,93;50.394,19;39.850,93;34.153,49;35.205,92;36.295,83;32.210,71;35.278,83;31.155,79;29.141,24;29.985,56;23.129,31;22.544,49;399.346,29;37.882,41;29.505,16;23.887,11;23.832,73;25.783,72;24.568,60;11.052,00;3.154,77;3.642,78;2.980,48;684,64;-3.485,04;183.489,36
1.3.2.1.01.0.1.30.00.00;Remuneração Depósitos Bancários-Ac.Jud.Brumadinho;53.552,47;44.248,28;45.768,14;48.313,24;43.632,48;41.138,06;42.937,50;36.267,16;29.009,43;30.199,87;21.788,61;24.611,98;461.467,22;22.534,18;21.288,72;19.537,72;21.217,25;20.664,39;19.773,25;22.722,52;20.923,52;22.109,56;23.321,26;19.461,10;21.763,20;255.316,67;-31.018,29;-22.959,56;-26.230,42;-27.095,99;-22.968,09;-21.364,81;-20.214,98;-15.343,64;-6.899,87;-6.878,61;-2.327,51;-2.848,78;-206.150,55
1.3.2.1.01.0.1.30.00.00;Remuneração Depósitos Bancários-Ac.Jud.Brumadinho;53.552,47;44.248,28;45.768,14;48.313,24;43.632,48;41.138,06;42.937,50;36.267,16;29.009,43;30.199,87;21.788,61;24.611,98;461.467,22;22.534,18;21.288,72;19.537,72;21.217,25;20.664,39;19.773,25;22.722,52;20.923,52;22.109,56;23.321,26;19.461,10;21.763,20;255.316,67;-31.018,29;-22.959,56;-26.230,42;-27.095,99;-22.968,09;-21.364,81;-20.214,98;-15.343,64;-6.899,87;-6.878,61;-2.327,51;-2.848,78;-206.150,55
1.3.2.1.01.0.1.31.00.00;Remuneração Depósitos Bancários - COSIP - Iluminação;141.706,69;111.595,56;122.676,64;132.720,39;120.795,60;114.034,60;114.409,81;107.334,23;104.210,84;107.194,82;90.465,52;101.038,04;1.368.182,74;102.187,87;105.105,09;107.795,09;122.942,58;134.874,43;134.822,49;163.679,86;154.044,18;163.304,12;176.688,91;150.284,87;175.572,66;1.691.302,15;-39.518,82;-6.490,47;-14.881,55;-9.777,81;14.078,83;20.787,89;49.270,05;46.709,95;59.093,28;69.494,09;59.819,35;74.534,62;323.119,41
1.3.2.1.01.0.1.31.00.00;Remuneração Depósitos Bancários - COSIP - Iluminação;141.706,69;111.595,56;122.676,64;132.720,39;120.795,60;114.034,60;114.409,81;107.334,23;104.210,84;107.194,82;90.465,52;101.038,04;1.368.182,74;102.187,87;105.105,09;107.795,09;122.942,58;134.874,43;134.822,49;163.679,86;154.044,18;163.304,12;176.688,91;150.284,87;175.572,66;1.691.302,15;-39.518,82;-6.490,47;-14.881,55;-9.777,81;14.078,83;20.787,89;49.270,05;46.709,95;59.093,28;69.494,09;59.819,35;74.534,62;323.119,41
1.3.2.1.01.0.1.33.00.00;Rec Remun Dep Banc Rec Vinc-Manutenção;426.403,71;360.365,03;359.123,53;382.537,77;342.312,01;622.614,34;420.943,95;371.994,19;311.574,01;298.558,30;229.528,51;255.617,14;4.381.572,49;232.197,19;230.715,37;211.784,68;226.964,90;204.902,91;200.810,45;236.104,18;204.301,02;176.008,54;58.535,91;90.853,38;77.802,46;2.150.980,99;-194.206,52;-129.649,66;-147.338,85;-155.572,87;-137.409,10;-421.803,89;-184.839,77;-167.693,17;-135.565,47;-240.022,39;-138.675,13;-177.814,68;-2.230.591,50
1.3.2.1.01.0.1.33.00.00;Rec Remun Dep Banc Rec Vinc-Manutenção;426.403,71;360.365,03;359.123,53;382.537,77;342.312,01;622.614,34;420.943,95;371.994,19;311.574,01;298.558,30;229.528,51;255.617,14;4.381.572,49;232.197,19;230.715,37;211.784,68;226.964,90;204.902,91;200.810,45;236.104,18;204.301,02;176.008,54;58.535,91;90.853,38;77.802,46;2.150.980,99;-194.206,52;-129.649,66;-147.338,85;-155.572,87;-137.409,10;-421.803,89;-184.839,77;-167.693,17;-135.565,47;-240.022,39;-138.675,13;-177.814,68;-2.230.591,50
1.3.2.1.01.0.1.34.00.00;Rec Remun Dep Banc Rec Vinc-BLINV;8.405,31;7.042,60;11.199,77;0,00;0,00;10.051,52;11.577,13;5.631,14;5.236,92;5.110,43;4.157,28;4.532,02;72.944,12;6.734,96;4.806,38;3.318,93;3.396,15;3.264,03;3.055,50;3.616,36;3.346,12;3.564,19;3.893,50;3.293,63;3.870,55;46.160,30;-1.670,35;-2.236,22;-7.880,84;3.396,15;3.264,03;-6.996,02;-7.960,77;-2.285,02;-1.672,73;-1.216,93;-863,65;-661,47;-26.783,82
1.3.2.1.01.0.1.34.00.00;Rec Remun Dep Banc Rec Vinc-BLINV;8.405,31;7.042,60;11.199,77;0,00;0,00;10.051,52;11.577,13;5.631,14;5.236,92;5.110,43;4.157,28;4.532,02;72.944,12;6.734,96;4.806,38;3.318,93;3.396,15;3.264,03;3.055,50;3.616,36;3.346,12;3.564,19;3.893,50;3.293,63;3.870,55;46.160,30;-1.670,35;-2.236,22;-7.880,84;3.396,15;3.264,03;-6.996,02;-7.960,77;-2.285,02;-1.672,73;-1.216,93;-863,65;-661,47;-26.783,82
1.3.2.1.01.0.1.35.00.00;Rec Remun Dep Banc Rec Vinc-Transf.SUS Estado;489.354,74;365.426,93;379.659,08;382.582,29;594.216,65;364.822,44;424.649,06;401.578,71;389.671,92;429.067,50;365.487,19;409.189,48;4.995.705,99;347.063,92;336.019,29;307.648,34;343.241,31;370.848,88;352.030,18;367.980,92;332.322,59;341.024,44;360.266,51;274.016,99;318.696,44;4.051.159,81;-142.290,82;-29.407,64;-72.010,74;-39.340,98;-223.367,77;-12.792,26;-56.668,14;-69.256,12;-48.647,48;-68.800,99;-91.470,20;-90.493,04;-944.546,18
1.3.2.1.01.0.1.35.00.00;Rec Remun Dep Banc Rec Vinc-Transf.SUS Estado;489.354,74;365.426,93;379.659,08;382.582,29;594.216,65;364.822,44;424.649,06;401.578,71;389.671,92;429.067,50;365.487,19;409.189,48;4.995.705,99;347.063,92;336.019,29;307.648,34;343.241,31;370.848,88;352.030,18;367.980,92;332.322,59;341.024,44;360.266,51;274.016,99;318.696,44;4.051.159,81;-142.290,82;-29.407,64;-72.010,74;-39.340,98;-223.367,77;-12.792,26;-56.668,14;-69.256,12;-48.647,48;-68.800,99;-91.470,20;-90.493,04;-944.546,18
1.3.2.1.01.0.1.37.00.00;Remuneração Depósitos Bancários-ASPS;4.266,00;7.155,93;4.031,64;3.164,03;1.070,23;1.308,46;1.315,38;2.693,31;4.347,29;19.013,64;25.888,16;23.584,13;97.838,20;7.831,05;12.986,10;6.312,12;8.692,74;24.408,36;27.725,65;7.855,97;12.295,46;20.177,65;17.429,87;14.760,65;23.668,53;184.144,15;3.565,05;5.830,17;2.280,48;5.528,71;23.338,13;26.417,19;6.540,59;9.602,15;15.830,36;-1.583,77;-11.127,51;84,40;86.305,95
1.3.2.1.01.0.1.37.00.00;Remuneração Depósitos Bancários-ASPS;4.266,00;7.155,93;4.031,64;3.164,03;1.070,23;1.308,46;1.315,38;2.693,31;4.347,29;19.013,64;25.888,16;23.584,13;97.838,20;7.831,05;12.986,10;6.312,12;8.692,74;24.408,36;27.725,65;7.855,97;12.295,46;20.177,65;17.429,87;14.760,65;23.668,53;184.144,15;3.565,05;5.830,17;2.280,48;5.528,71;23.338,13;26.417,19;6.540,59;9.602,15;15.830,36;-1.583,77;-11.127,51;84,40;86.305,95
1.3.2.1.01.0.1.38.00.00;Rec Remun Dep Banc Rec Vinc - Lei 173/2020 - COVID - Saude;0,00;77,51;77,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;154,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-77,51;-77,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-154,64
1.3.2.1.01.0.1.38.00.00;Rec Remun Dep Banc Rec Vinc - Lei 173/2020 - COVID - Saude;0,00;77,51;77,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;154,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-77,51;-77,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-154,64
1.3.2.1.01.0.1.39.00.00;Remuneração Depósitos Bancários- Emenda Estadual Individual;8.825,52;7.308,44;7.574,25;8.050,51;15.574,23;14.836,56;16.994,66;15.716,40;14.945,67;16.659,49;14.197,20;15.177,15;155.860,08;18.658,62;18.807,79;13.293,05;14.902,63;15.951,38;13.438,27;16.424,04;14.973,09;15.796,80;16.383,38;13.110,51;14.198,26;185.937,82;9.833,10;11.499,35;5.718,80;6.852,12;377,15;-1.398,29;-570,62;-743,31;851,13;-276,11;-1.086,69;-978,89;30.077,74
1.3.2.1.01.0.1.40.00.00;Remuneração Depósitos Bancários- Emenda Estadual de Bancada;3.154,25;2.612,06;2.707,07;2.877,28;2.702,03;2.575,17;2.967,41;2.866,77;2.766,93;2.925,39;2.212,18;2.874,73;33.241,27;2.776,59;2.801,13;7.649,90;8.586,41;10.662,18;22.587,29;13.324,41;12.307,20;13.006,06;13.514,83;10.867,04;12.049,78;130.132,82;-377,66;189,07;4.942,83;5.709,13;7.960,15;20.012,12;10.357,00;9.440,43;10.239,13;10.589,44;8.654,86;9.175,05;96.891,55
1.3.2.1.01.0.1.40.00.00;Remuneração Depósitos Bancários- Emenda Estadual de Bancada;3.154,25;2.612,06;2.707,07;2.877,28;2.702,03;2.575,17;2.967,41;2.866,77;2.766,93;2.925,39;2.212,18;2.874,73;33.241,27;2.776,59;2.801,13;7.649,90;8.586,41;10.662,18;22.587,29;13.324,41;12.307,20;13.006,06;13.514,83;10.867,04;12.049,78;130.132,82;-377,66;189,07;4.942,83;5.709,13;7.960,15;20.012,12;10.357,00;9.440,43;10.239,13;10.589,44;8.654,86;9.175,05;96.891,55
1.3.2.1.01.0.1.41.00.00;Rec. Remuneração Dep Bncarios - Piso da Enfermagem Font 1605;11.447,94;3.057,05;6.080,28;7.810,70;4.306,81;5.194,26;7.199,38;6.514,95;3.554,57;4.368,91;4.057,36;10.165,52;73.757,73;6.841,03;3.337,17;6.030,60;3.471,24;5.416,41;7.663,85;8.266,12;8.760,62;11.220,60;8.923,72;8.669,57;16.276,80;94.877,73;-4.606,91;280,12;-49,68;-4.339,46;1.109,60;2.469,59;1.066,74;2.245,67;7.666,03;4.554,81;4.612,21;6.111,28;21.120,00
1.3.2.1.01.0.1.41.00.00;Rec. Remuneração Dep Bncarios - Piso da Enfermagem Font 1605;11.447,94;3.057,05;6.080,28;7.810,70;4.306,81;5.194,26;7.199,38;6.514,95;3.554,57;4.368,91;4.057,36;10.165,52;73.757,73;6.841,03;3.337,17;6.030,60;3.471,24;5.416,41;7.663,85;8.266,12;8.760,62;11.220,60;8.923,72;8.669,57;16.276,80;94.877,73;-4.606,91;280,12;-49,68;-4.339,46;1.109,60;2.469,59;1.066,74;2.245,67;7.666,03;4.554,81;4.612,21;6.111,28;21.120,00
1.3.2.1.01.0.1.42.00.00;Remuneração Depósitos Bancários - LC 195/2022-Paulo Gustavo-Audivisual;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,00;558,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;558,00
1.3.2.1.01.0.1.43.00.00;Remuneração Depósitos Bancários - LC 195/2022-Paulo Gustavo-Demais Setores;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;77,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;77,12;77,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;77,12
1.3.2.1.01.0.1.44.00.00;Remuneração Depósitos Lei Aldir Blanc nº 14399/2022-Ações Gerais;4.983,90;4.127,20;4.277,30;4.546,25;4.269,36;4.068,92;4.688,67;4.529,67;4.371,90;4.934,66;4.284,90;3.677,88;52.760,61;1.740,82;1.756,21;1.652,98;1.855,33;2.032,17;1.984,95;2.338,60;2.154,73;2.276,87;2.401,65;2.004,13;845,83;23.044,27;-3.243,08;-2.370,99;-2.624,32;-2.690,92;-2.237,19;-2.083,97;-2.350,07;-2.374,94;-2.095,03;-2.533,01;-2.280,77;-2.832,05;-29.716,34
1.3.2.1.01.0.1.45.00.00;Remuneração Depósitos Bancários -Lei Aldir Blanc nº 14399/2022-Política Nac.Cultura Viva;1.661,31;1.375,73;1.425,76;1.515,43;1.423,13;1.356,31;1.562,90;1.509,89;1.457,30;1.644,89;1.428,31;1.225,93;17.586,89;580,27;585,40;550,99;618,45;677,38;661,65;779,53;718,24;758,95;800,55;668,04;281,95;7.681,40;-1.081,04;-790,33;-874,77;-896,98;-745,75;-694,66;-783,37;-791,65;-698,35;-844,34;-760,27;-943,98;-9.905,49
1.3.2.1.01.0.1.45.00.00;Remuneração Depósitos Bancários -Lei Aldir Blanc nº 14399/2022-Política Nac.Cultura Viva;1.661,31;1.375,73;1.425,76;1.515,43;1.423,13;1.356,31;1.562,90;1.509,89;1.457,30;1.644,89;1.428,31;1.225,93;17.586,89;580,27;585,40;550,99;618,45;677,38;661,65;779,53;718,24;758,95;800,55;668,04;281,95;7.681,40;-1.081,04;-790,33;-874,77;-896,98;-745,75;-694,66;-783,37;-791,65;-698,35;-844,34;-760,27;-943,98;-9.905,49
