Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.660.000.0000;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.093,40;1.981.107,93;30.961,22;159.322,78;222.597,62;135.197,71;188.802,19;138.512,34;163.772,05;149.046,77;145.225,00;146.565,23;44.738,60;343.451,89;1.868.193,40;-134.131,01;-5.769,45;57.505,39;-29.894,52;23.709,96;-26.579,89;-1.320,18;-16.045,46;-19.867,23;-18.527,00;-120.353,63;178.358,49;-112.914,53
1.660.000.0000;Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.092,23;165.093,40;1.981.107,93;30.961,22;159.322,78;222.597,62;135.197,71;188.802,19;138.512,34;163.772,05;149.046,77;145.225,00;146.565,23;44.738,60;343.451,89;1.868.193,40;-134.131,01;-5.769,45;57.505,39;-29.894,52;23.709,96;-26.579,89;-1.320,18;-16.045,46;-19.867,23;-18.527,00;-120.353,63;178.358,49;-112.914,53
1.661.000.0000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.638,04;667.654,83;74.985,51;7.252,68;82.830,40;43.994,46;45.299,10;44.698,90;44.593,54;44.534,38;43.528,94;43.534,84;42.942,64;79.336,73;597.532,12;19.347,62;-48.385,21;27.192,51;-11.643,43;-10.338,79;-10.938,99;-11.044,35;-11.103,51;-12.108,95;-12.103,05;-12.695,25;23.698,69;-70.122,71
1.661.000.0000;Transferência de Recursos dos Fundos Estaduais de Assistência Social;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.637,89;55.638,04;667.654,83;74.985,51;7.252,68;82.830,40;43.994,46;45.299,10;44.698,90;44.593,54;44.534,38;43.528,94;43.534,84;42.942,64;79.336,73;597.532,12;19.347,62;-48.385,21;27.192,51;-11.643,43;-10.338,79;-10.938,99;-11.044,35;-11.103,51;-12.108,95;-12.103,05;-12.695,25;23.698,69;-70.122,71
1.665.000.0000;Transferências de Convênios e Instrumentos Congêneres Vinculados à Assistência Social;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,97;152,98;1.835,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,97;-152,98;-1.835,65
1.700.000.0000;Outras Transferências de Convênios ou Instrumentos Congêneres da União;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,73;2.608.086,78;22.115,04;21.408,30;19.937,86;1.008.566,18;28.318,40;28.845,96;404.006,88;386.670,06;26.081,90;25.038,12;23.581,01;231.750,25;2.226.319,96;-195.225,51;-195.932,25;-197.402,69;791.225,63;-189.022,15;-188.494,59;186.666,33;169.329,51;-191.258,65;-192.302,43;-193.759,54;14.409,52;-381.766,82
1.700.000.0000;Outras Transferências de Convênios ou Instrumentos Congêneres da União;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,55;217.340,73;2.608.086,78;22.115,04;21.408,30;19.937,86;1.008.566,18;28.318,40;28.845,96;404.006,88;386.670,06;26.081,90;25.038,12;23.581,01;231.750,25;2.226.319,96;-195.225,51;-195.932,25;-197.402,69;791.225,63;-189.022,15;-188.494,59;186.666,33;169.329,51;-191.258,65;-192.302,43;-193.759,54;14.409,52;-381.766,82
1.704.000.0000;Transferências da União Referentes a Compensações Financeiras pela Exploração de Recursos Naturais;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,93;10.894.267,53;876.888,61;787.030,75;832.022,72;728.938,20;721.421,31;787.884,48;66.370,95;751.082,73;1.497.928,36;820.004,69;963.433,34;950.030,08;9.783.036,22;-30.966,99;-120.824,85;-75.832,88;-178.917,40;-186.434,29;-119.971,12;-841.484,65;-156.772,87;590.072,76;-87.850,91;55.577,74;42.174,15;-1.111.231,31
1.704.000.0000;Transferências da União Referentes a Compensações Financeiras pela Exploração de Recursos Naturais;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,60;907.855,93;10.894.267,53;876.888,61;787.030,75;832.022,72;728.938,20;721.421,31;787.884,48;66.370,95;751.082,73;1.497.928,36;820.004,69;963.433,34;950.030,08;9.783.036,22;-30.966,99;-120.824,85;-75.832,88;-178.917,40;-186.434,29;-119.971,12;-841.484,65;-156.772,87;590.072,76;-87.850,91;55.577,74;42.174,15;-1.111.231,31
1.705.000.0000;Transferências dos Estados Referentes a Compensações Financeiras pela Exploração de Recursos Naturais;113.634,18;113.634,18;113.634,18;113.634,18;113.634,18;113.634,18;113.634,18;113.634,18;113.634,18;113.634,18;113.634,18;113.634,28;1.363.610,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-113.634,18;-113.634,18;-113.634,18;-113.634,18;-113.634,18;-113.634,18;-113.634,18;-113.634,18;-113.634,18;-113.634,18;-113.634,18;-113.634,28;-1.363.610,26
1.706.000.0000;Transferência Especial da União Bancada;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,66;1.666,74;20.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-1.666,66;-1.666,66;-1.666,66;-1.666,66;-1.666,66;-1.666,66;-1.666,66;-1.666,66;-1.666,66;-1.666,66;-1.666,66;-1.666,74;-20.000,00
1.706.000.3110;Transferência Especial da União - Transferências da União decorrentes de emendas parlamentares individuais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10.917,61;6.480,26;8.361,02;6.594,01;8.105,17;7.795,09;264.167,03;281.763,94;212.655,31;1.451.550,73;12.132,12;4.517.284,60;6.787.806,89;10.917,61;6.480,26;8.361,02;6.594,01;8.105,17;7.795,09;264.167,03;281.763,94;212.655,31;1.451.550,73;12.132,12;4.517.284,60;6.787.806,89
1.707.000.0000;Transferências da União – inciso I do art. 5º da Lei Complementar 173/2020;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,87;32.253,12;3.815,60;3.138,93;4.040,01;3.166,98;3.835,07;3.383,78;181,35;194,13;3.077,84;3.037,82;2.344,73;1.116,09;31.332,33;1.127,85;451,18;1.352,26;479,23;1.147,32;696,03;-2.506,40;-2.493,62;390,09;350,07;-343,02;-1.571,78;-920,79
1.707.000.0000;Transferências da União – inciso I do art. 5º da Lei Complementar 173/2020;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,75;2.687,87;32.253,12;3.815,60;3.138,93;4.040,01;3.166,98;3.835,07;3.383,78;181,35;194,13;3.077,84;3.037,82;2.344,73;1.116,09;31.332,33;1.127,85;451,18;1.352,26;479,23;1.147,32;696,03;-2.506,40;-2.493,62;390,09;350,07;-343,02;-1.571,78;-920,79
1.708.000.0000;Transferência da União Referente à Compensação Financeira de Recursos Minerais;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,22;15.541,54;1.392,83;1.572,61;1.415,56;1.685,24;1.411,83;20,68;1.006,49;1.253,90;19,37;3.902,41;2.271,09;8.268,68;24.220,69;97,71;277,49;120,44;390,12;116,71;-1.274,44;-288,63;-41,22;-1.275,75;2.607,29;975,97;6.973,46;8.679,15
1.708.000.0000;Transferência da União Referente à Compensação Financeira de Recursos Minerais;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,22;15.541,54;1.392,83;1.572,61;1.415,56;1.685,24;1.411,83;20,68;1.006,49;1.253,90;19,37;3.902,41;2.271,09;8.268,68;24.220,69;97,71;277,49;120,44;390,12;116,71;-1.274,44;-288,63;-41,22;-1.275,75;2.607,29;975,97;6.973,46;8.679,15
1.708.000.0000;Transferência da União Referente à Compensação Financeira de Recursos Minerais;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,12;1.295,22;15.541,54;1.392,83;1.572,61;1.415,56;1.685,24;1.411,83;20,68;1.006,49;1.253,90;19,37;3.902,41;2.271,09;8.268,68;24.220,69;97,71;277,49;120,44;390,12;116,71;-1.274,44;-288,63;-41,22;-1.275,75;2.607,29;975,97;6.973,46;8.679,15
1.710.000.0000;Transferência Especial dos Estados;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;37.767,00;453.204,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-37.767,00;-453.204,00
1.710.000.3210;Identificação das Transferências dos Estados decorrentes de emendas parlamentares individuais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.555,28;7.475,00;9.125,40;6.889,37;397.624,92;12.012,61;9.205,91;6.541,98;7.361,13;9.295,21;7.750,22;7.532,84;488.369,87;7.555,28;7.475,00;9.125,40;6.889,37;397.624,92;12.012,61;9.205,91;6.541,98;7.361,13;9.295,21;7.750,22;7.532,84;488.369,87
1.710.000.3210;Identificação das Transferências dos Estados decorrentes de emendas parlamentares individuais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.555,28;7.475,00;9.125,40;6.889,37;397.624,92;12.012,61;9.205,91;6.541,98;7.361,13;9.295,21;7.750,22;7.532,84;488.369,87;7.555,28;7.475,00;9.125,40;6.889,37;397.624,92;12.012,61;9.205,91;6.541,98;7.361,13;9.295,21;7.750,22;7.532,84;488.369,87
1.710.000.3220;Identificação das Transferências dos Estados decorrentes de emendas parlamentares de bancada;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.996,60;1.647,64;2.127,62;1.680,59;152.266,45;2.749,51;758,76;4.125,55;85.585,82;6.140,16;5.642,75;5.484,48;270.205,93;1.996,60;1.647,64;2.127,62;1.680,59;152.266,45;2.749,51;758,76;4.125,55;85.585,82;6.140,16;5.642,75;5.484,48;270.205,93
1.716.000.0000;Transferências Destinadas ao Setor Cultural - LC nº 195/2022 - Art. 8º - Demais Setores da Cultura;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;334.817,23;2.564,27;2.629,92;2.416,86;2.835,77;345.264,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;334.817,23;2.564,27;2.629,92;2.416,86;2.835,77;345.264,05
1.749.000.0000;Outras vinculações de transferências;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,49;2.621,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,43;-218,49;-2.621,22
1.750.000.0000;Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,31;295.130,51;5.587,61;4.103,27;5.298,62;4.185,34;5.171,89;4.962,48;4.975,01;5.325,91;4.571,88;23.184,14;4.439,23;4.314,72;76.120,10;-19.006,59;-20.490,93;-19.295,58;-20.408,86;-19.422,31;-19.631,72;-19.619,19;-19.268,29;-20.022,32;-1.410,06;-20.154,97;-20.279,59;-219.010,41
1.750.000.0000;Recursos da Contribuição de Intervenção no Domínio Econômico - CIDE;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,20;24.594,31;295.130,51;5.587,61;4.103,27;5.298,62;4.185,34;5.171,89;4.962,48;4.975,01;5.325,91;4.571,88;23.184,14;4.439,23;4.314,72;76.120,10;-19.006,59;-20.490,93;-19.295,58;-20.408,86;-19.422,31;-19.631,72;-19.619,19;-19.268,29;-20.022,32;-1.410,06;-20.154,97;-20.279,59;-219.010,41
1.751.000.0000;Recursos da Contribuição para o Custeio do Serviço de Iluminação Pública - COSIP;940.327,07;950.898,55;936.716,87;940.012,17;991.186,37;964.840,10;954.343,01;971.283,51;980.875,48;1.008.303,18;1.030.261,38;1.056.820,80;11.725.868,49;784.280,14;822.059,29;868.588,83;995.477,05;847.787,26;918.940,34;903.780,16;1.009.752,55;975.273,28;995.334,70;996.000,96;1.045.455,85;11.162.730,41;-156.046,93;-128.839,26;-68.128,04;55.464,88;-143.399,11;-45.899,76;-50.562,85;38.469,04;-5.602,20;-12.968,48;-34.260,42;-11.364,95;-563.138,08
1.751.000.0000;Recursos da Contribuição para o Custeio do Serviço de Iluminação Pública - COSIP;940.327,07;950.898,55;936.716,87;940.012,17;991.186,37;964.840,10;954.343,01;971.283,51;980.875,48;1.008.303,18;1.030.261,38;1.056.820,80;11.725.868,49;784.280,14;822.059,29;868.588,83;995.477,05;847.787,26;918.940,34;903.780,16;1.009.752,55;975.273,28;995.334,70;996.000,96;1.045.455,85;11.162.730,41;-156.046,93;-128.839,26;-68.128,04;55.464,88;-143.399,11;-45.899,76;-50.562,85;38.469,04;-5.602,20;-12.968,48;-34.260,42;-11.364,95;-563.138,08
1.752.000.0000;Recursos Vinculados ao Trânsito;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,22;1.161.780,66;90.821,08;84.168,21;101.175,37;84.054,30;129.903,04;112.240,72;120.576,68;125.337,52;145.273,54;138.840,13;155.897,01;155.791,89;1.444.079,49;-5.993,96;-12.646,83;4.360,33;-12.760,74;33.088,00;15.425,68;23.761,64;28.522,48;48.458,50;42.025,09;59.081,97;58.976,67;282.298,83
1.752.000.0000;Recursos Vinculados ao Trânsito;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,22;1.161.780,66;90.821,08;84.168,21;101.175,37;84.054,30;129.903,04;112.240,72;120.576,68;125.337,52;145.273,54;138.840,13;155.897,01;155.791,89;1.444.079,49;-5.993,96;-12.646,83;4.360,33;-12.760,74;33.088,00;15.425,68;23.761,64;28.522,48;48.458,50;42.025,09;59.081,97;58.976,67;282.298,83
1.752.000.0000;Recursos Vinculados ao Trânsito;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,04;96.815,22;1.161.780,66;90.821,08;84.168,21;101.175,37;84.054,30;129.903,04;112.240,72;120.576,68;125.337,52;145.273,54;138.840,13;155.897,01;155.791,89;1.444.079,49;-5.993,96;-12.646,83;4.360,33;-12.760,74;33.088,00;15.425,68;23.761,64;28.522,48;48.458,50;42.025,09;59.081,97;58.976,67;282.298,83
1.753.000.0000;Recursos Provenientes de Taxas, Contribuições e Preços Públicos;482.706,66;479.319,49;468.784,89;467.266,25;2.919.680,59;1.394.073,41;983.209,22;1.151.021,30;1.000.393,30;977.840,26;979.705,27;1.189.798,42;12.493.799,06;1.746.469,16;945.659,57;1.798.006,09;4.718.055,78;838.313,27;-3.259.364,43;865.524,07;814.520,09;757.015,54;932.283,88;1.721.307,61;1.076.896,76;12.954.687,39;1.263.762,50;466.340,08;1.329.221,20;4.250.789,53;-2.081.367,32;-4.653.437,84;-117.685,15;-336.501,21;-243.377,76;-45.556,38;741.602,34;-112.901,66;460.888,33
1.754.000.0000;Recursos de Operações de Crédito;7,61;648.934,27;1.224.470,94;1.224.470,94;1.800.007,61;1.224.470,94;648.934,27;1.224.470,94;1.800.007,61;1.224.470,94;1.224.470,94;1.224.438,81;13.469.155,82;25,46;21,09;27,22;21,45;26,36;25,49;25,80;27,30;23,48;24,16;22,16;21,74;291,71;17,85;-648.913,18;-1.224.443,72;-1.224.449,49;-1.799.981,25;-1.224.445,45;-648.908,47;-1.224.443,64;-1.799.984,13;-1.224.446,78;-1.224.448,78;-1.224.417,07;-13.468.864,11
1.754.000.0000;Recursos de Operações de Crédito;7,61;648.934,27;1.224.470,94;1.224.470,94;1.800.007,61;1.224.470,94;648.934,27;1.224.470,94;1.800.007,61;1.224.470,94;1.224.470,94;1.224.438,81;13.469.155,82;25,46;21,09;27,22;21,45;26,36;25,49;25,80;27,30;23,48;24,16;22,16;21,74;291,71;17,85;-648.913,18;-1.224.443,72;-1.224.449,49;-1.799.981,25;-1.224.445,45;-648.908,47;-1.224.443,64;-1.799.984,13;-1.224.446,78;-1.224.448,78;-1.224.417,07;-13.468.864,11
1.755.000.0000;Recursos de Alienação de Bens/Ativos - Administração Direta;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,23;236.028,78;871,78;101,28;130,78;103,31;127,66;122,49;122,79;47,23;37,14;38,10;264.726,30;1.849,08;268.277,94;-18.797,27;-19.567,77;-19.538,27;-19.565,74;-19.541,39;-19.546,56;-19.546,26;-19.621,82;-19.631,91;-19.630,95;245.057,25;-17.820,15;32.249,16
1.755.000.0000;Recursos de Alienação de Bens/Ativos - Administração Direta;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,05;19.669,23;236.028,78;871,78;101,28;130,78;103,31;127,66;122,49;122,79;47,23;37,14;38,10;264.726,30;1.849,08;268.277,94;-18.797,27;-19.567,77;-19.538,27;-19.565,74;-19.541,39;-19.546,56;-19.546,26;-19.621,82;-19.631,91;-19.630,95;245.057,25;-17.820,15;32.249,16
1.899.000.0000;Outros Recursos Vinculados;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,66;6.041,74;72.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-6.041,66;-6.041,66;-6.041,66;-6.041,66;-6.041,66;-6.041,66;-6.041,66;-6.041,66;-6.041,66;-6.041,66;-6.041,66;-6.041,74;-72.500,00
