Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Valor empenhado da despesa
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;274;3.3.90.39.27.00.00.00;FORNECIMENTO DE ALIMENTAÇÃO;2.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;34.790,10
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;274;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;43.136,10
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;274;3.3.90.39.48.00.00.00;SERVIÇOS GRÁFICOS;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;2.650,02
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;274;3.3.90.39.27.00.00.00;FORNECIMENTO DE ALIMENTAÇÃO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;25.493,65
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;274;3.3.90.39.68.00.00.00;SERVIÇOS DE PUBLICIDADE E PROPAGANDA;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;4.888,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;293;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;179.789,42
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;293;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;2.827,53
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;293;3.1.90.11.43.00.00.00;13° SALÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;22.992,35
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;294;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;57.000,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;295;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;57.404,20
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;296;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;30.196,49
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;296;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;210.374,03
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;296;3.1.90.04.14.00.00.00;FÉRIAS - ABONO CONSTITUCIONAL - CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;3.326,34
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.034;MANUTENÇÃO DO SISTEMA DE IMUNIZAÇÃO;4;VIGILANCIA EM SAUDE;10;Saúde;305;Vigilância Epidemiológica;296;3.1.90.04.13.00.00.00;13° SALÁRIO - CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;27.885,53
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;4;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);49.384,39
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;4;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);4.959,62
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;4;3.1.90.11.43.00.00.00;13° SALÁRIO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);4.256,71
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;4;3.1.90.11.45.00.00.00;FÉRIAS – ABONO CONSTITUCIONAL;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);1.418,90
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;5;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);15.494,03
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;10;3.3.90.39.27.00.00.00;FORNECIMENTO DE ALIMENTAÇÃO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);6.606,60
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;10;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;63.050,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;10;3.3.90.39.48.00.00.00;SERVIÇOS GRÁFICOS;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;6.741,27
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.022;MANUTENÇAO DO CONTROLE SOCIAL;6;GESTÃO;10;Saúde;122;Administração Geral;12;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);6.600,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.024;MANUTENÇAO DA OUVIDORIA;6;GESTÃO;10;Saúde;122;Administração Geral;15;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);108.341,69
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.024;MANUTENÇAO DA OUVIDORIA;6;GESTÃO;10;Saúde;122;Administração Geral;15;3.1.90.11.45.00.00.00;FÉRIAS – ABONO CONSTITUCIONAL;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);3.065,16
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.024;MANUTENÇAO DA OUVIDORIA;6;GESTÃO;10;Saúde;122;Administração Geral;15;3.1.90.11.43.00.00.00;13° SALÁRIO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);9.195,49
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.024;MANUTENÇAO DA OUVIDORIA;6;GESTÃO;10;Saúde;122;Administração Geral;16;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);32.598,44
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.024;MANUTENÇAO DA OUVIDORIA;6;GESTÃO;10;Saúde;122;Administração Geral;19;3.3.90.30.04.00.00.00;GÁS ENGARRAFADO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);113,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.024;MANUTENÇAO DA OUVIDORIA;6;GESTÃO;10;Saúde;122;Administração Geral;20;3.3.90.36.14.00.00.00;LOCAÇÃO DE IMÓVEIS;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);1.986,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.024;MANUTENÇAO DA OUVIDORIA;6;GESTÃO;10;Saúde;122;Administração Geral;21;3.3.90.39.10.00.00.00;LOCAÇÃO DE IMÓVEIS;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);18.000,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.024;MANUTENÇAO DA OUVIDORIA;6;GESTÃO;10;Saúde;122;Administração Geral;23;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);12.600,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);2.379.401,12
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);342.818,64
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.14.00.00.00;FÉRIAS - ABONO CONSTITUCIONAL - CONTRATO TEMPORÁRIO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);506,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;701.713,47
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;4.146.705,63
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.14.00.00.00;FÉRIAS - ABONO CONSTITUCIONAL - CONTRATO TEMPORÁRIO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;734.246,70
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.99.00.00.00;OUTRAS CONTRATAÇÕES POR TEMPO DETERMINADO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;333.953,96
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.13.00.00.00;13° SALÁRIO - CONTRATO TEMPORÁRIO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;568.350,51
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;98.280,79
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;22.810,78
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;25;3.1.90.04.13.00.00.00;13° SALÁRIO - CONTRATO TEMPORÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;49.144,91
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);164.028,70
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);5.685,96
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;4.861,73
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;370.035,38
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.45.00.00.00;FÉRIAS – ABONO CONSTITUCIONAL;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;5.528,51
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.43.00.00.00;13° SALÁRIO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;32.243,88
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;166.871,49
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.45.00.00.00;FÉRIAS – ABONO CONSTITUCIONAL;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;4.264,90
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;3.957,64
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;26;3.1.90.11.43.00.00.00;13° SALÁRIO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;30.400,22
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;29;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);45.149,12
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;29;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;103.866,34
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;29;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;65.372,41
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;30;3.3.90.08.56.00.00.00;SALÁRIO FAMÍLIA;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);75,90
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;31;3.3.90.14.05.00.00.00;DIÁRIAS DE DEMAIS SERVIDORES;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);1.007,20
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;36;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.1002;RECURSOS NÃO VINCULADOS DE IMPOSTOS (SAÚDE);88.760,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;36;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.600.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO FEDERAL - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;142.320,00
FUNDO MUNICIPAL DE SAÚDE DE BARBACENA;18.002;FUNDO MUNICIPAL DE SAUDE;2.031;MANUTENÇAO DO SIMACRA;6;GESTÃO;10;Saúde;122;Administração Geral;36;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;2.621.000.0000;TRANSFERÊNCIAS FUNDO A FUNDO DE RECURSOS DO SUS PROVENIENTES DO GOVERNO ESTADUAL;41.940,00
